"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.716556396E1,-9.602165222E-2,-1.938985288E-2,2.256202698E-2,1.005244704E-1
5.717059990E1,-4.422855377E-2,-4.323549569E-2,5.746650696E-2,8.442672846E-2
5.717563583E1,-2.168178558E-2,-7.503643632E-3,7.798385620E-2,8.128890651E-2
5.718067182E1,2.652597427E-2,-1.245506108E-2,1.008300781E-1,1.050021929E-1
5.718570776E1,5.744647980E-2,1.524150372E-3,1.164884567E-1,1.298921923E-1
5.719074370E1,7.343435287E-2,3.516167402E-3,1.061010361E-1,1.290829093E-1
5.719577964E1,9.846305847E-2,-1.350158453E-2,8.645439148E-2,1.317255802E-1
5.720081557E1,1.158382893E-1,-1.375845075E-2,7.186985016E-2,1.370148882E-1
5.720585151E1,1.019909382E-1,-6.915733218E-3,1.952075958E-2,1.040722773E-1
5.721088745E1,1.000769138E-1,-1.909446716E-2,-8.627891541E-3,1.022468966E-1
5.721592339E1,7.211637497E-2,-7.483989000E-3,-3.181743622E-2,7.917784335E-2
5.722095932E1,3.980302811E-2,-7.185935974E-4,-8.100414276E-2,9.025778951E-2
5.722599526E1,3.883886337E-2,3.213483095E-2,-9.664440155E-2,1.090011239E-1
5.723103120E1,2.713203430E-4,3.150135279E-2,-1.194515228E-1,1.235357242E-1
5.723606714E1,-2.103328705E-2,4.274384677E-2,-1.113538742E-1,1.211161463E-1
5.724110307E1,-7.032537460E-2,5.376006663E-2,-1.082201004E-1,1.398119924E-1
5.724613901E1,-1.070671082E-1,4.563741386E-2,-7.437229156E-2,1.381208780E-1
5.725117495E1,-1.149034500E-1,5.412265658E-2,-5.747413635E-2,1.394106923E-1
5.725621094E1,-1.203551292E-1,4.575665295E-2,-1.219844818E-2,1.293361147E-1
5.726124688E1,-1.211190224E-1,4.445017874E-2,3.275299072E-2,1.331104593E-1
5.726628281E1,-9.829378128E-2,3.830245137E-2,6.553459167E-2,1.241914970E-1
5.727131875E1,-6.632184982E-2,5.109532177E-2,8.150100708E-2,1.168406343E-1
5.727635469E1,-3.493738174E-2,3.515921533E-2,7.374382019E-2,8.885348661E-2
5.728139063E1,1.021671295E-2,5.726353824E-2,6.140518188E-2,8.458185620E-2
5.728642656E1,3.583908081E-2,3.650282323E-2,5.399227142E-2,7.437782728E-2
5.729146250E1,3.982877731E-2,1.356981695E-2,3.954124451E-2,5.774063951E-2
5.729649844E1,4.140996933E-2,-1.386651397E-2,3.841400146E-3,4.383859173E-2
5.730153438E1,9.847164154E-3,-4.811781645E-2,-2.211570740E-2,5.386460262E-2
5.730657031E1,-9.420871735E-3,-7.485367358E-2,-4.318428040E-2,8.692932385E-2
5.731160625E1,2.293586731E-4,-1.084104180E-1,-5.470848083E-2,1.214326530E-1
5.731664219E1,7.692813873E-3,-1.249896884E-1,-8.050727844E-2,1.488725074E-1
5.732167813E1,4.385137558E-2,-1.294275224E-1,-8.485126495E-2,1.608544804E-1
5.732671406E1,8.472490311E-2,-1.668800563E-1,-7.266902924E-2,2.007686484E-1
5.733175000E1,1.325402260E-1,-1.967654228E-1,-3.692436218E-2,2.400977960E-1
5.733678594E1,1.776344776E-1,-1.763870120E-1,-3.879547119E-3,2.503626101E-1
5.734182188E1,2.128579617E-1,-1.609516889E-1,3.838825226E-2,2.696064092E-1
5.734685787E1,1.930215359E-1,-1.195005327E-1,8.987236023E-2,2.441612823E-1
5.735189380E1,1.635301113E-1,-9.725539386E-2,1.529464722E-1,2.441174559E-1
5.735692974E1,1.314799786E-1,-5.841515958E-2,1.753301620E-1,2.268038389E-1
5.736196568E1,7.547283173E-2,-2.699232101E-2,1.621379852E-1,1.808686263E-1
5.736700162E1,2.193164825E-2,-3.373511136E-2,1.326103210E-1,1.385804899E-1
5.737203755E1,-7.743835449E-3,-2.382765710E-2,7.498836517E-2,7.906313390E-2
5.737707349E1,-4.914665222E-2,7.260918617E-3,2.027034760E-2,5.365632633E-2
5.738210943E1,-6.403493881E-2,2.144646645E-2,-4.825973511E-2,8.300256830E-2
5.738714537E1,-7.615423203E-2,4.735964537E-2,-8.785438538E-2,1.255420093E-1
5.739218130E1,-7.824563980E-2,4.931540787E-2,-1.130743027E-1,1.460828105E-1
5.739721724E1,-5.377531052E-2,3.940910101E-2,-1.406574249E-1,1.556578699E-1
5.740225318E1,-2.665090561E-2,3.908191621E-2,-1.587390900E-1,1.656374524E-1
5.740728912E1,2.679395676E-2,3.638328612E-2,-1.460056305E-1,1.528375077E-1
5.741232505E1,8.016777039E-2,3.373207152E-2,-9.319400787E-2,1.274748884E-1
5.741736099E1,1.212792397E-1,4.067829251E-2,-3.372478485E-2,1.322903570E-1
5.742239693E1,1.453738213E-1,5.476783216E-2,1.340103149E-2,1.559251455E-1
5.742743287E1,1.642487049E-1,5.457381904E-2,6.500530243E-2,1.848827416E-1
5.743246880E1,1.517798901E-1,5.670177937E-2,7.834625244E-2,1.799732260E-1
5.743750474E1,1.128668785E-1,8.260342479E-2,9.414863586E-2,1.686007820E-1
5.744254068E1,7.859849930E-2,7.969567180E-2,8.627986908E-2,1.413270675E-1
5.744757667E1,5.853891373E-2,7.435931265E-2,6.438255310E-2,1.144605825E-1
5.745261261E1,2.413463593E-2,5.236968398E-2,4.991722107E-2,7.626790551E-2
5.745764854E1,-2.908134460E-2,4.470454156E-2,7.131576538E-3,5.380594785E-2
5.746268448E1,-6.997919083E-2,3.692089021E-2,-3.291988373E-2,8.569689625E-2
5.746772042E1,-8.906078339E-2,2.669547498E-2,-5.131721497E-2,1.061975898E-1
5.747275636E1,-9.826755524E-2,1.631905138E-2,-7.203197479E-2,1.229285534E-1
5.747779229E1,-9.531211853E-2,4.865612090E-2,-9.029579163E-2,1.400183846E-1
5.748282823E1,-7.079887390E-2,3.793516755E-2,-8.714008331E-2,1.185113986E-1
5.748786417E1,-6.284189224E-2,5.576437712E-2,-5.089664459E-2,9.823053297E-2
5.749290011E1,-4.059934616E-2,3.305561841E-2,-1.262950897E-2,5.385615391E-2
5.749793604E1,-3.991365433E-2,2.960412204E-2,2.531909943E-2,5.577240034E-2
5.750297198E1,-1.555013657E-2,-1.885247231E-2,3.923511505E-2,4.622355149E-2
5.750800792E1,1.326084137E-3,-3.828296065E-2,7.922363281E-2,8.799845210E-2
5.751304386E1,5.918979645E-3,-7.649467885E-2,8.339023590E-2,1.133154961E-1
5.751807979E1,1.015043259E-2,-1.095071435E-1,1.137857437E-1,1.582467732E-1
5.752311573E1,2.594470978E-2,-1.373673826E-1,1.131887436E-1,1.798738932E-1
5.752815167E1,2.477264404E-2,-1.340239644E-1,9.132575989E-2,1.640624922E-1
5.753318760E1,3.051805496E-2,-1.520219892E-1,8.873653412E-2,1.786510828E-1
5.753822354E1,2.186203003E-2,-1.245748848E-1,6.959629059E-2,1.443623702E-1
5.754325948E1,6.156921387E-3,-9.484596550E-2,4.111480713E-2,1.035571930E-1
5.754829542E1,-1.173877716E-2,-4.391869903E-2,2.946376801E-2,5.417346803E-2
5.755333136E1,-2.225542068E-2,-1.942391694E-2,-8.258819580E-3,3.067246974E-2
5.755836729E1,-3.252458572E-2,-4.551112652E-3,-4.336833954E-2,5.440013031E-2
5.756340323E1,-6.148576736E-2,-1.343609393E-2,-6.879138947E-2,9.323777922E-2
5.756843917E1,-1.112484932E-1,1.568952203E-2,-8.940410614E-2,1.435809268E-1
5.757347511E1,-1.103615761E-1,-5.074739456E-4,-1.147689819E-1,1.592226561E-1
5.757851110E1,-1.186571121E-1,3.568676114E-2,-1.163320541E-1,1.699594128E-1
5.758354703E1,-1.502470970E-1,3.351427615E-2,-1.061830521E-1,1.870086560E-1
5.758858297E1,-1.694312096E-1,3.363032639E-2,-1.009902954E-1,2.000924121E-1
5.759361891E1,-1.691937447E-1,2.896818519E-2,-1.030874252E-1,2.002316065E-1
5.759865485E1,-1.686334610E-1,2.424106002E-2,-8.632278442E-2,1.909882098E-1
5.760369078E1,-1.701827049E-1,3.379806876E-2,-6.270122528E-2,1.844882277E-1
5.760872672E1,-1.383175850E-1,5.509598553E-2,-1.798629761E-2,1.499694264E-1
5.761376266E1,-1.019701958E-1,4.297813773E-2,1.448631287E-2,1.116014982E-1
5.761879860E1,-7.304668427E-2,4.043260217E-2,4.906082153E-2,9.683789346E-2
5.762383453E1,-1.603603363E-2,4.503050447E-2,6.917762756E-2,8.408593736E-2
5.762887047E1,2.351284027E-3,3.297087550E-2,8.207893372E-2,8.848479264E-2
5.763390641E1,2.031660080E-2,1.388913393E-2,8.787536621E-2,9.125651920E-2
5.763894235E1,3.538131714E-2,1.870778203E-2,1.009225845E-1,1.085688113E-1
5.764397828E1,6.667184830E-2,-9.830772877E-3,9.736824036E-2,1.184160195E-1
5.764901422E1,9.025669098E-2,-3.106285632E-2,7.737541199E-2,1.228744306E-1
5.765405016E1,8.256673813E-2,-4.976895452E-2,5.290222168E-2,1.099675413E-1
5.765908610E1,8.195781708E-2,-4.697690904E-2,2.868366241E-2,9.872520576E-2
5.766412203E1,8.836936951E-2,-3.940603137E-2,1.895904541E-2,9.859729296E-2
5.766915797E1,1.160933971E-1,-4.374386370E-2,-1.783370972E-4,1.240614133E-1
5.767419391E1,8.434009552E-2,-3.849513829E-2,-2.164840698E-4,9.271016260E-2
5.767922984E1,7.912683487E-2,-4.513579607E-2,-7.452011108E-3,9.139928092E-2
5.768426578E1,6.456756592E-2,-3.747618198E-2,-7.554054260E-3,7.503664785E-2
5.768930172E1,7.171106339E-2,-5.839884281E-2,-5.380630493E-3,9.263828927E-2
5.769433766E1,4.339790344E-2,-2.691592276E-2,1.804065704E-2,5.416004272E-2
5.769937360E1,1.796388626E-2,-7.591202855E-3,3.401947021E-2,3.921290507E-2
5.770440953E1,-7.915496826E-5,1.627045870E-2,6.645965576E-2,6.842236430E-2
5.770944547E1,7.435178757E-2,5.180390179E-2,9.637928009E-2,1.322905824E-1
5.771448141E1,8.336019516E-2,9.186830372E-2,1.429948807E-1,1.893046309E-1
5.771951735E1,5.695343018E-3,9.843959659E-2,1.944952011E-1,2.180623176E-1
5.772455328E1,-1.463170052E-1,1.286439598E-1,1.536273956E-1,2.481114892E-1
5.772958922E1,-2.815666199E-1,9.671495110E-2,5.427455902E-2,3.026206717E-1
5.773462516E1,-3.472681046E-1,4.830066860E-2,-1.010274887E-1,3.648762044E-1
5.773966110E1,-3.429789543E-1,-2.134236693E-2,-2.885446548E-1,4.487182608E-1
5.774469703E1,-2.659955025E-1,-2.899605036E-2,-4.467048645E-1,5.207106819E-1
5.774973297E1,-1.449832916E-1,-5.991131067E-3,-5.047292709E-1,5.251739573E-1
5.775476891E1,3.232002258E-3,9.028382599E-2,-4.492826462E-1,4.582755844E-1
5.775980485E1,1.447563171E-1,1.406435519E-1,-3.048601151E-1,3.656154945E-1
5.776484083E1,2.220172882E-1,1.432294250E-1,-1.217613220E-1,2.909160772E-1
5.776987672E1,2.228744030E-1,1.245841682E-1,8.819866180E-2,2.701355556E-1
5.777491266E1,1.517448425E-1,8.003242314E-2,2.658920288E-1,3.164336533E-1
5.777994865E1,1.034979820E-1,4.292407632E-2,3.834304810E-1,3.994661967E-1
5.778498453E1,4.902648926E-2,-2.249392867E-2,4.320201874E-1,4.353745695E-1
5.779002052E1,1.207208633E-2,-6.620734930E-2,3.932714462E-1,3.989881938E-1
5.779505646E1,-3.082323074E-2,-7.652939856E-2,2.961997986E-1,3.074754317E-1
5.780009240E1,-3.164386749E-2,-6.318120658E-2,1.695518494E-1,1.836873127E-1
5.780512833E1,2.830982208E-3,-2.388179302E-2,8.497238159E-3,2.550602977E-2
5.781016422E1,1.370530128E-1,1.746112108E-2,-1.299991608E-1,1.897055637E-1
5.781520021E1,2.212598324E-1,3.730021417E-2,-2.250623703E-1,3.178054278E-1
5.782023615E1,2.776653767E-1,6.435434520E-2,-2.891225815E-1,4.059943476E-1
5.782527208E1,2.659792900E-1,9.392242134E-2,-2.606391907E-1,3.840562350E-1
5.783030802E1,2.268083096E-1,6.657594442E-2,-2.043333054E-1,3.124523409E-1
5.783534396E1,1.314635277E-1,-6.417930126E-4,-1.178588867E-1,1.765610042E-1
5.784037990E1,4.646110535E-2,-8.138665557E-2,-3.925704956E-2,1.016048127E-1
5.784541583E1,-7.598114014E-2,-1.163498014E-1,4.351425171E-2,1.456155900E-1
5.785045177E1,-1.574721336E-1,-1.651588678E-1,1.068000793E-1,2.519547210E-1
5.785548771E1,-1.913895607E-1,-1.424118280E-1,1.270980835E-1,2.703054116E-1
5.786052365E1,-2.231855392E-1,-1.317214370E-1,1.237363815E-1,2.871811519E-1
5.786555958E1,-1.813840866E-1,-1.116199493E-1,7.066917419E-2,2.243954816E-1
5.787059552E1,-1.351270676E-1,-1.035280824E-1,1.326847076E-2,1.707437863E-1
5.787563146E1,-1.151566505E-1,-7.885591686E-2,-3.188323975E-2,1.431637201E-1
5.788066740E1,-6.880521774E-2,-6.140436232E-2,-5.074596405E-2,1.052606601E-1
5.788570333E1,-4.383230209E-2,-6.773221493E-2,-6.725597382E-2,1.050347069E-1
5.789073927E1,2.729892731E-3,-5.258627236E-2,-3.872108459E-2,6.536123275E-2
5.789577521E1,4.194259644E-2,-7.077953219E-2,-2.474403381E-2,8.591385676E-2
5.790081115E1,7.364940643E-2,-7.220569253E-2,2.237987518E-2,1.055403047E-1
5.790584708E1,7.158327103E-2,-5.222752690E-2,8.585453033E-2,1.233810343E-1
5.791088302E1,5.949831009E-2,-3.929644823E-3,1.466798782E-1,1.583365962E-1
5.791591896E1,6.116628647E-2,1.077790558E-2,1.502952576E-1,1.626226992E-1
5.792095490E1,9.325122833E-2,6.571982801E-2,1.232185364E-1,1.679216933E-1
5.792599083E1,8.438253403E-2,6.097917259E-2,7.040119171E-2,1.256789534E-1
5.793102677E1,5.178928375E-2,4.448246956E-2,-1.519012451E-2,6.993968753E-2
5.793606271E1,1.978826523E-2,5.653055012E-2,-8.834552765E-2,1.067343000E-1
5.794109865E1,9.850502014E-3,6.837075949E-2,-1.444692612E-1,1.601341955E-1
5.794613458E1,6.413459778E-4,5.626337230E-2,-1.885538101E-1,1.967702155E-1
5.795117052E1,-1.253986359E-2,6.791958213E-2,-1.613721848E-1,1.755314782E-1
5.795620646E1,1.048755646E-2,5.088505149E-2,-1.275186539E-1,1.376963485E-1
5.796124240E1,2.783775330E-3,5.282807350E-2,-6.323146820E-2,8.244254560E-2
5.796627833E1,-4.907131195E-3,5.465099216E-2,2.666091919E-2,6.100504481E-2
5.797131427E1,-2.229547501E-2,5.632969737E-2,9.931182861E-2,1.163312611E-1
5.797635021E1,-4.255342484E-2,3.177833557E-2,1.502914429E-1,1.593994177E-1
5.798138615E1,-6.813859940E-2,3.350041807E-2,1.584615707E-1,1.757134489E-1
5.798642208E1,-7.526445389E-2,-1.000124216E-2,1.479234695E-1,1.662712113E-1
5.799145802E1,-8.529520035E-2,-3.185185790E-2,8.077049255E-2,1.217114806E-1
5.799649396E1,-5.514764786E-2,-3.695161641E-2,2.379989624E-2,7.052035224E-2
5.800152990E1,-3.701496124E-2,7.848307490E-3,-4.224395752E-2,5.671203782E-2
5.800656583E1,3.125238419E-2,3.336058557E-2,-1.031904221E-1,1.128623205E-1
5.801160177E1,7.347583771E-2,7.778253406E-2,-1.401920319E-1,1.763593693E-1
5.801663771E1,1.113471985E-1,6.511644274E-2,-1.440010071E-1,1.933252176E-1
5.802167365E1,1.377248764E-1,9.072159231E-2,-1.243638992E-1,2.065549039E-1
5.802670958E1,1.714837551E-1,7.110504806E-2,-7.425403595E-2,1.999406612E-1
5.803174552E1,1.054592133E-1,2.803961933E-2,6.200790405E-3,1.092992027E-1
5.803678146E1,7.311153412E-2,4.401683807E-3,8.840942383E-2,1.148080897E-1
5.804181740E1,4.319143295E-2,-7.143333554E-3,1.225519180E-1,1.301364657E-1
5.804685333E1,4.174041748E-2,5.033707619E-2,1.684036255E-1,1.806539918E-1
5.805188927E1,2.772951126E-2,8.839563280E-2,2.213220596E-1,2.399295058E-1
5.805692521E1,5.799293518E-3,1.705871522E-2,2.053756714E-1,2.061644925E-1
5.806196115E1,-1.664543152E-2,-7.745045424E-2,1.044178009E-1,1.310676177E-1
5.806699708E1,-5.832386017E-2,-1.451353431E-1,6.878852844E-3,1.565671073E-1
5.807203302E1,-1.022396088E-1,-1.791724116E-1,-6.125545502E-2,2.151927541E-1
5.807706896E1,-1.434674263E-1,-1.180638969E-1,-1.216735840E-1,2.220955812E-1
5.808210490E1,-1.174988747E-1,-6.221292913E-2,-1.603984833E-1,2.083365247E-1
5.808714083E1,-5.770206451E-2,-2.021878958E-3,-1.825599670E-1,1.914726033E-1
5.809217672E1,-4.238605499E-2,4.606202245E-2,-1.813278198E-1,1.918282195E-1
5.809721271E1,2.378749847E-2,5.111809075E-2,-1.521463394E-1,1.622572429E-1
5.810224860E1,6.895446777E-2,1.115596294E-2,-9.277343750E-2,1.161296036E-1
5.810728458E1,1.545877457E-1,-2.132543921E-2,-1.038360596E-2,1.563968182E-1
5.811232047E1,1.802089214E-1,-1.152606457E-1,6.417369843E-2,2.233350295E-1
5.811735646E1,1.574363708E-1,-1.587959975E-1,1.241931915E-1,2.557857082E-1
5.812239240E1,1.002750397E-1,-2.046078891E-1,2.033405304E-1,3.053962068E-1
5.812742833E1,3.232526779E-2,-1.505604833E-1,2.280597687E-1,2.751811043E-1
5.813246422E1,-5.813932419E-2,-7.103072107E-2,2.272634506E-1,2.451004291E-1
5.813750021E1,-8.487367630E-2,1.250579953E-2,1.439065933E-1,1.675381854E-1
5.814253615E1,-8.327150345E-2,1.024686396E-1,1.631164551E-2,1.330414791E-1
5.814757203E1,-7.413387299E-2,1.443027556E-1,-1.151714325E-1,1.989562144E-1
5.815260797E1,-5.909252167E-2,1.431574821E-1,-2.485122681E-1,2.928213418E-1
5.815764391E1,2.486705780E-3,1.516759396E-1,-3.363647461E-1,3.689891824E-1
5.816267985E1,4.384899139E-2,1.198668554E-1,-3.387956619E-1,3.620404641E-1
5.816771578E1,6.009340286E-2,8.127934486E-2,-2.468700409E-1,2.667627524E-1
5.817275172E1,1.533508301E-2,4.765434563E-2,-1.442375183E-1,1.526779719E-1
5.817778766E1,-5.975246429E-2,-1.411139965E-5,-9.298324585E-3,6.047161341E-2
5.818282360E1,-1.417660713E-1,-3.560081124E-2,1.009788513E-1,1.776563119E-1
5.818785953E1,-1.859135628E-1,-5.923160911E-2,1.845998764E-1,2.686063117E-1
5.819289547E1,-2.283368111E-1,-9.239870310E-2,2.062778473E-1,3.212876747E-1
5.819793141E1,-2.664608955E-1,-1.182172745E-1,1.616792679E-1,3.333420443E-1
5.820296735E1,-2.855916023E-1,-9.174406528E-2,8.674049377E-2,3.122554244E-1
5.820800328E1,-2.878336906E-1,-7.023660839E-2,-1.871109009E-3,2.962851931E-1
5.821303922E1,-2.585997581E-1,-2.750961483E-2,-9.239864349E-2,2.759857300E-1
5.821807516E1,-2.190370560E-1,8.056610823E-4,-1.423225403E-1,2.612155938E-1
5.822311110E1,-2.142367363E-1,5.049207807E-2,-1.615285873E-1,2.730170574E-1
5.822814703E1,-2.320947647E-1,6.681676209E-2,-1.431274414E-1,2.807453009E-1
5.823318297E1,-2.583379745E-1,8.329595625E-2,-8.973217010E-2,2.858821222E-1
5.823821891E1,-3.145852089E-1,6.183752418E-2,-5.371379852E-2,3.250736920E-1
5.824325484E1,-3.273086548E-1,1.444193721E-2,-2.527713776E-2,3.286007589E-1
5.824829078E1,-3.281102180E-1,-4.202763736E-2,2.193355560E-2,3.315172972E-1
5.825332672E1,-2.961483002E-1,-7.913872600E-2,5.473232269E-2,3.113878302E-1
5.825836266E1,-1.679158211E-1,-8.048734069E-2,9.238910675E-2,2.078693869E-1
5.826339860E1,-4.171276093E-2,-8.678342402E-2,1.135730743E-1,1.488964752E-1
5.826843453E1,1.513271332E-1,-8.371502161E-2,1.469144821E-1,2.269184240E-1
5.827347047E1,3.893346786E-1,-5.938220024E-2,1.566734314E-1,4.238564637E-1
5.827850641E1,5.534911156E-1,2.680778503E-3,1.263008118E-1,5.677248424E-1
5.828354234E1,7.181692123E-1,4.048328102E-2,1.177816391E-1,7.288884881E-1
5.828857828E1,7.956259251E-1,1.018152982E-1,1.166353226E-1,8.105496691E-1
5.829361422E1,7.771980762E-1,1.343028247E-1,6.814289093E-2,7.916549451E-1
5.829865016E1,7.041532993E-1,1.665686518E-1,2.725505829E-2,7.240993184E-1
5.830368610E1,5.270876884E-1,2.009604871E-1,1.052856445E-2,5.641962419E-1
5.830872203E1,2.799468040E-1,1.638362110E-1,2.258586884E-2,3.251501785E-1
5.831375797E1,-2.712965012E-2,6.993465126E-2,1.330661774E-2,7.618359034E-2
5.831879391E1,-3.199853897E-1,-5.431072414E-2,-3.377723694E-2,3.263145815E-1
5.832382985E1,-4.416680336E-1,-1.350459903E-1,-1.565151215E-1,4.876525963E-1
5.832886578E1,-4.169201851E-1,-1.323830783E-1,-2.785043716E-1,5.185676476E-1
5.833390172E1,-3.154911995E-1,-1.062104255E-1,-3.239364624E-1,4.644891636E-1
5.833893766E1,-1.877751350E-1,-4.942047596E-2,-2.721338272E-1,3.343033124E-1
5.834397354E1,-8.875513077E-2,1.890170574E-2,-1.831903458E-1,2.044344650E-1
5.834900948E1,4.801654816E-2,6.550116837E-2,-6.441020966E-2,1.036564859E-1
5.835404542E1,1.719870567E-1,4.800829291E-2,5.326843262E-2,1.863380524E-1
5.835908136E1,2.472763062E-1,3.812812269E-2,1.391744614E-1,2.863020364E-1
5.836411729E1,2.715940475E-1,4.905298352E-3,1.913509369E-1,3.322688214E-1
5.836915323E1,2.783360481E-1,-3.972765803E-2,2.363271713E-1,3.672870463E-1
5.837418917E1,2.697577477E-1,-9.343421459E-2,2.410535812E-1,3.736388951E-1
5.837922510E1,2.173368931E-1,-1.253817528E-1,2.534303665E-1,3.566270597E-1
5.838426104E1,1.594276428E-1,-1.215579957E-1,2.449007034E-1,3.164962467E-1
5.838929698E1,1.175513268E-1,-8.226086199E-2,2.227106094E-1,2.649248561E-1
5.839433292E1,9.426307678E-2,-2.889083326E-2,1.606988907E-1,1.885320698E-1
5.839936886E1,5.427885056E-2,2.659189701E-2,7.083892822E-2,9.312076222E-2
5.840440479E1,-2.303981781E-2,5.090609193E-2,-2.555179596E-2,6.144231178E-2
5.840944073E1,-1.132669449E-1,5.140849948E-2,-1.119766235E-1,1.673648674E-1
5.841447667E1,-1.685981750E-1,5.689190328E-2,-1.672554016E-1,2.442056565E-1
5.841951260E1,-2.153830528E-1,7.905589044E-2,-1.821737289E-1,2.929623880E-1
5.842454854E1,-2.348060608E-1,6.785091758E-2,-1.855068207E-1,3.068393940E-1
5.842958448E1,-2.272005081E-1,8.755265921E-2,-1.654253006E-1,2.943655365E-1
5.843462042E1,-1.789751053E-1,6.902514398E-2,-1.124267578E-1,2.223428314E-1
5.843965636E1,-1.309356689E-1,4.587846994E-2,-4.810142517E-2,1.468425364E-1
5.844469229E1,-3.122425079E-2,6.147667766E-3,1.522064209E-3,3.186007433E-2
5.844972823E1,5.541229248E-2,-1.676557958E-2,3.904247284E-2,6.982779892E-2
5.845476417E1,1.194791794E-1,-2.769626677E-2,7.173156738E-2,1.420836910E-1
5.845980011E1,1.682329178E-1,-6.478418410E-2,9.728527069E-2,2.048505041E-1
5.846483604E1,2.042307854E-1,-1.065229923E-1,9.674358368E-2,2.498333095E-1
5.846987198E1,1.706514359E-1,-1.195033789E-1,6.317234039E-2,2.177009754E-1
5.847490792E1,1.205186844E-1,-1.562241763E-1,8.620262146E-3,1.974969758E-1
5.847994386E1,5.413293839E-2,-1.665488929E-1,-4.308032990E-2,1.803463988E-1
5.848497979E1,-3.042268753E-2,-1.389591992E-1,-1.182146072E-1,1.849591639E-1
5.849001568E1,-7.812404633E-2,-1.212540120E-1,-1.644868851E-1,2.187734842E-1
5.849505162E1,-1.390833855E-1,-3.964795172E-2,-1.964063644E-1,2.439090162E-1
5.850008755E1,-1.417527199E-1,4.370573163E-2,-1.809616089E-1,2.339895905E-1
5.850512349E1,-1.673421860E-1,1.431139112E-1,-1.517829895E-1,2.674379829E-1
5.851015943E1,-1.967740059E-1,1.801495552E-1,-1.065645218E-1,2.872801228E-1
5.851519537E1,-1.945638657E-1,1.909192950E-1,-6.673145294E-2,2.806392022E-1
5.852023130E1,-1.779170036E-1,1.732935607E-1,-1.309299469E-2,2.487097603E-1
5.852526724E1,-1.495399475E-1,1.297784746E-1,4.009819031E-2,2.020210712E-1
5.853030318E1,-1.406607628E-1,5.813646317E-2,7.160377502E-2,1.682034457E-1
5.853533912E1,-8.242464066E-2,-1.306672394E-2,9.118366241E-2,1.236083369E-1
5.854037505E1,-4.900360107E-2,-7.191269100E-2,8.002090454E-2,1.182206970E-1
5.854541099E1,7.397651672E-3,-1.066872329E-1,7.868194580E-2,1.327694976E-1
5.855044693E1,5.103302002E-2,-1.223905534E-1,9.893035889E-2,1.654419312E-1
5.855548287E1,1.036405563E-1,-1.000835598E-1,5.736255646E-2,1.550759386E-1
5.856051880E1,1.107001305E-1,-2.810534835E-2,6.837272644E-2,1.331137078E-1
5.856555474E1,9.401321411E-2,1.953156292E-2,7.451725006E-2,1.215433541E-1
5.857059068E1,6.316423416E-2,7.647994161E-2,9.962463379E-2,1.405843861E-1
5.857562662E1,2.054166794E-2,1.021967679E-1,1.079778671E-1,1.500845071E-1
5.858066255E1,-1.492595673E-2,1.040904075E-1,1.116657257E-1,1.533845866E-1
5.858569844E1,-5.516815186E-2,8.473354578E-2,9.173297882E-2,1.365219329E-1
5.859073438E1,-5.983686447E-2,6.316384673E-2,6.027507782E-2,1.058452025E-1
5.859577031E1,-7.897567749E-2,6.056815386E-3,1.258945465E-2,8.020185170E-2
5.860080625E1,-6.255435944E-2,-3.196209669E-3,-4.646492004E-2,7.798879686E-2
5.860584219E1,-4.140901566E-2,-3.875093162E-2,-7.658481598E-2,9.529729963E-2
5.861087813E1,-1.062011719E-2,-5.992275476E-2,-1.232233047E-1,1.374318240E-1
5.861591406E1,2.044868469E-2,-5.247980356E-2,-1.412420273E-1,1.520578468E-1
5.862095000E1,3.749847412E-2,-4.989859462E-2,-1.142320633E-1,1.301728451E-1
5.862598594E1,6.670427322E-2,-4.248371720E-2,-7.815933228E-2,1.111899614E-1
